generating_model,replicate,sample_kind,participant,run,fitted_model,fit_success,condition,run_b_rt_mlpd,n_rt,out_of_support_trial_fraction,n_in_support,n_out_of_support,in_support_rt_mlpd,out_of_support_rt_mlpd
M1,178,nominal,M1_nominal_0178,B,M2,True,R,-1136.9355211402458,100,0.54,46,54,-1.1340702182257516,-2104.470090444189
M1,178,nominal,M1_nominal_0178,B,M2,True,L,-1.5149142832648193,100,0.0,100,0,-1.5149142832648193,
M1,178,nominal,M1_nominal_0178,B,M3,True,R,-2.222326865250458,100,0.51,49,51,-1.098649821417328,-3.3019381426587597
M1,178,nominal,M1_nominal_0178,B,M3,True,L,-1.5087380947049638,100,0.0,100,0,-1.5087380947049638,
M1,179,nominal,M1_nominal_0179,B,M1,True,R,-1.3274149907695396,100,0.8,20,80,-0.7688155963677186,-1.467064839369995
M1,179,nominal,M1_nominal_0179,B,M1,True,L,-0.89142175270973,100,0.0,100,0,-0.89142175270973,
M1,179,nominal,M1_nominal_0179,B,M2,True,R,-306.47074364948253,100,0.84,16,84,-0.8804234007970755,-364.67842369685116
M1,179,nominal,M1_nominal_0179,B,M2,True,L,-0.89361685010247,100,0.0,100,0,-0.89361685010247,
M1,179,nominal,M1_nominal_0179,B,M3,True,R,-1.1845213913186787,100,0.76,24,76,-0.6430112176619692,-1.3555246040523763
M1,179,nominal,M1_nominal_0179,B,M3,True,L,-0.8915484109306526,100,0.0,100,0,-0.8915484109306526,
M1,180,nominal,M1_nominal_0180,B,M1,True,R,-1.3904608382674277,100,0.0,100,0,-1.3904608382674277,
M1,180,nominal,M1_nominal_0180,B,M1,True,L,-1.623120123597196,100,0.0,100,0,-1.623120123597196,
M1,180,nominal,M1_nominal_0180,B,M2,True,R,-1.445193703948321,100,0.0,100,0,-1.445193703948321,
M1,180,nominal,M1_nominal_0180,B,M2,True,L,-1.6231526867371506,100,0.0,100,0,-1.6231526867371506,
M1,180,nominal,M1_nominal_0180,B,M3,True,R,-1.3876621865040013,100,0.03,97,3,-1.39736593541633,-1.0739076383387032
M1,180,nominal,M1_nominal_0180,B,M3,True,L,-1.6305360164954588,100,0.02,98,2,-1.6322440048046796,-1.5468445893436316
M1,181,nominal,M1_nominal_0181,B,M1,True,R,-1.2338590498568442,100,0.0,100,0,-1.2338590498568442,
M1,181,nominal,M1_nominal_0181,B,M1,True,L,-1.6280057029255335,100,0.0,100,0,-1.6280057029255335,
M1,181,nominal,M1_nominal_0181,B,M2,True,R,-1.2334623762179004,100,0.0,100,0,-1.2334623762179004,
M1,181,nominal,M1_nominal_0181,B,M2,True,L,-1.6230957709457612,100,0.03,97,3,-1.6428949875673542,-0.9829211001809263
M1,181,nominal,M1_nominal_0181,B,M3,True,R,-1.2340997995314134,100,0.0,100,0,-1.2340997995314134,
M1,181,nominal,M1_nominal_0181,B,M3,True,L,-1.6288497927180723,100,0.0,100,0,-1.6288497927180723,
M1,182,nominal,M1_nominal_0182,B,M1,True,R,-1.10069336490008,100,0.0,100,0,-1.10069336490008,
M1,182,nominal,M1_nominal_0182,B,M1,True,L,-1.2954366087954177,100,0.0,100,0,-1.2954366087954177,
M1,182,nominal,M1_nominal_0182,B,M2,True,R,-1.1071080589647684,100,0.0,100,0,-1.1071080589647684,
M1,182,nominal,M1_nominal_0182,B,M2,True,L,-1.2946547438817344,100,0.0,100,0,-1.2946547438817344,
M1,182,nominal,M1_nominal_0182,B,M3,True,R,-1.1036302826093372,100,0.0,100,0,-1.1036302826093372,
M1,182,nominal,M1_nominal_0182,B,M3,True,L,-1.2981736771627215,100,0.0,100,0,-1.2981736771627215,
M1,183,nominal,M1_nominal_0183,B,M1,True,R,-1.50531390551199,100,0.0,100,0,-1.50531390551199,
M1,183,nominal,M1_nominal_0183,B,M1,True,L,-2.1559957100480447,100,0.01,99,1,-2.163317577286235,-1.431130853467228
M1,183,nominal,M1_nominal_0183,B,M2,True,R,-1.5047296738962785,100,0.0,100,0,-1.5047296738962785,
M1,183,nominal,M1_nominal_0183,B,M2,True,L,-2.1742449236488985,100,0.0,100,0,-2.1742449236488985,
M1,183,nominal,M1_nominal_0183,B,M3,True,R,-1.5044174424086707,100,0.0,100,0,-1.5044174424086707,
M1,183,nominal,M1_nominal_0183,B,M3,True,L,-2.1538990797449493,100,0.0,100,0,-2.1538990797449493,
M1,184,nominal,M1_nominal_0184,B,M1,True,R,-1.0112360861471457,100,0.02,98,2,-1.0203377101788866,-0.5652565085918375
M1,184,nominal,M1_nominal_0184,B,M1,True,L,-1.131395636027573,100,0.0,100,0,-1.131395636027573,
M1,184,nominal,M1_nominal_0184,B,M2,True,R,-1.0041200791123728,100,0.01,99,1,-1.0096220853343476,-0.4594214631368693
M1,184,nominal,M1_nominal_0184,B,M2,True,L,-1.134305329033839,100,0.0,100,0,-1.134305329033839,
M1,184,nominal,M1_nominal_0184,B,M3,True,R,-1.0145629851670461,100,0.0,100,0,-1.0145629851670461,
M1,184,nominal,M1_nominal_0184,B,M3,True,L,-1.1331530627031787,100,0.02,98,2,-1.1389257819781595,-0.8502898182291283
M1,185,nominal,M1_nominal_0185,B,M1,True,R,-2.2276657319386426,100,0.0,100,0,-2.2276657319386426,
M1,185,nominal,M1_nominal_0185,B,M1,True,L,-2.2438418327590286,100,0.0,100,0,-2.2438418327590286,
M1,185,nominal,M1_nominal_0185,B,M2,True,R,-2.2258544505767968,100,0.0,100,0,-2.2258544505767968,
M1,185,nominal,M1_nominal_0185,B,M2,True,L,-2.2468312631216873,100,0.0,100,0,-2.2468312631216873,
M1,185,nominal,M1_nominal_0185,B,M3,True,R,-2.223975330206435,100,0.0,100,0,-2.223975330206435,
M1,185,nominal,M1_nominal_0185,B,M3,True,L,-2.2510731989432498,100,0.01,99,1,-2.251289768889071,-2.2296327743069315
M1,186,nominal,M1_nominal_0186,B,M1,True,R,-1.5949999243678463,100,0.02,98,2,-1.5883123761956415,-1.9226897848058875
M1,186,nominal,M1_nominal_0186,B,M1,True,L,-1.7481276508882386,100,0.0,100,0,-1.7481276508882386,
M1,186,nominal,M1_nominal_0186,B,M2,True,R,-1.5965772626451094,100,0.01,99,1,-1.603683739821116,-0.8930360222204311
M1,186,nominal,M1_nominal_0186,B,M2,True,L,-1.7500445120974908,100,0.0,100,0,-1.7500445120974908,
M1,186,nominal,M1_nominal_0186,B,M3,True,R,-1.5919948292962778,100,0.0,100,0,-1.5919948292962778,
M1,186,nominal,M1_nominal_0186,B,M3,True,L,-1.7476914254664822,100,0.0,100,0,-1.7476914254664822,
M1,187,nominal,M1_nominal_0187,B,M1,True,R,-1.2754122143192959,100,0.0,100,0,-1.2754122143192959,
M1,187,nominal,M1_nominal_0187,B,M1,True,L,-1.413279804081733,100,0.02,98,2,-1.4190829924648798,-1.1289235733075218
M1,187,nominal,M1_nominal_0187,B,M2,True,R,-1.272952779999421,100,0.0,100,0,-1.272952779999421,
M1,187,nominal,M1_nominal_0187,B,M2,True,L,-1.4182628341917578,100,0.01,99,1,-1.4227981925952278,-0.9692623522482116
M1,187,nominal,M1_nominal_0187,B,M3,True,R,-1.2710978253969045,100,0.0,100,0,-1.2710978253969045,
M1,187,nominal,M1_nominal_0187,B,M3,True,L,-1.418058453637266,100,0.0,100,0,-1.418058453637266,
M1,188,nominal,M1_nominal_0188,B,M1,True,R,-1.1223509037280777,100,0.0,100,0,-1.1223509037280777,
M1,188,nominal,M1_nominal_0188,B,M1,True,L,-1.0764226212500518,100,0.0,100,0,-1.0764226212500518,
M1,188,nominal,M1_nominal_0188,B,M2,True,R,-1.1146517865493097,100,0.0,100,0,-1.1146517865493097,
M1,188,nominal,M1_nominal_0188,B,M2,True,L,-1.0048947754035067,100,0.0,100,0,-1.0048947754035067,
M1,188,nominal,M1_nominal_0188,B,M3,True,R,-1.1267938917607985,100,0.0,100,0,-1.1267938917607985,
M1,188,nominal,M1_nominal_0188,B,M3,True,L,-1.197496628166992,100,0.02,98,2,-1.1991516824316033,-1.1163989692010556
M1,189,nominal,M1_nominal_0189,B,M1,True,R,-1.5843448166662661,100,0.01,99,1,-1.5906193800629091,-0.9631630403985998
M1,189,nominal,M1_nominal_0189,B,M1,True,L,-1.9122026724057535,100,0.0,100,0,-1.9122026724057535,
M1,189,nominal,M1_nominal_0189,B,M2,True,R,-1.5895915410353538,100,0.0,100,0,-1.5895915410353538,
M1,189,nominal,M1_nominal_0189,B,M2,True,L,-1.9121471835763812,100,0.0,100,0,-1.9121471835763812,
M1,189,nominal,M1_nominal_0189,B,M3,True,R,-1.587789825644565,100,0.0,100,0,-1.587789825644565,
M1,189,nominal,M1_nominal_0189,B,M3,True,L,-1.9026609577156086,100,0.0,100,0,-1.9026609577156086,
M1,190,nominal,M1_nominal_0190,B,M1,True,R,-0.9966405490059497,100,0.0,100,0,-0.9966405490059497,
M1,190,nominal,M1_nominal_0190,B,M1,True,L,-1.1737519585419283,100,0.01,99,1,-1.179619154744434,-0.5928995344938541
M1,190,nominal,M1_nominal_0190,B,M2,True,R,-1.0017482241488502,100,0.0,100,0,-1.0017482241488502,
M1,190,nominal,M1_nominal_0190,B,M2,True,L,-1.1831944872581819,100,0.0,100,0,-1.1831944872581819,
M1,190,nominal,M1_nominal_0190,B,M3,True,R,-0.9952549955995883,100,0.0,100,0,-0.9952549955995883,
M1,190,nominal,M1_nominal_0190,B,M3,True,L,-1.1788886512971155,100,0.0,100,0,-1.1788886512971155,
M1,191,nominal,M1_nominal_0191,B,M1,True,R,-1.2302450264263123,100,0.7,30,70,-0.7599305176980645,-1.431808387309847
M1,191,nominal,M1_nominal_0191,B,M1,True,L,-0.9193250243104142,100,0.0,100,0,-0.9193250243104142,
M1,191,nominal,M1_nominal_0191,B,M2,True,R,-1194.7504977827798,100,0.7,30,70,-0.7582150140201478,-1706.4614761122482
M1,191,nominal,M1_nominal_0191,B,M2,True,L,-0.9192461863802115,100,0.0,100,0,-0.9192461863802115,
M1,191,nominal,M1_nominal_0191,B,M3,True,R,-0.45811286291064207,100,0.66,34,66,-0.7453952367503486,-0.31011891275079306
M1,191,nominal,M1_nominal_0191,B,M3,True,L,-0.9190684129429969,100,0.01,99,1,-0.915850057021011,-1.2376856492196129
M1,192,nominal,M1_nominal_0192,B,M1,True,R,-1.7228425895652402,100,0.02,98,2,-1.7323990352123675,-1.254576752856004
M1,192,nominal,M1_nominal_0192,B,M1,True,L,-1.8238713353465805,100,0.05,95,5,-1.8230936010199188,-1.8386482875531502
M1,192,nominal,M1_nominal_0192,B,M2,True,R,-1.7243145993134288,100,0.0,100,0,-1.7243145993134288,
M1,192,nominal,M1_nominal_0192,B,M2,True,L,-1.8234247819139207,100,0.06,94,6,-1.825661535177781,-1.7883823141134394
M1,192,nominal,M1_nominal_0192,B,M3,True,R,-1.7256804525090144,100,0.0,100,0,-1.7256804525090144,
M1,192,nominal,M1_nominal_0192,B,M3,True,L,-1.8226857236455682,100,0.0,100,0,-1.8226857236455682,
M1,193,nominal,M1_nominal_0193,B,M1,True,R,-0.8908191756447498,100,0.0,100,0,-0.8908191756447498,
M1,193,nominal,M1_nominal_0193,B,M1,True,L,-1.0483012891628252,100,0.0,100,0,-1.0483012891628252,
M1,193,nominal,M1_nominal_0193,B,M2,True,R,-0.8905836685620074,100,0.0,100,0,-0.8905836685620074,
M1,193,nominal,M1_nominal_0193,B,M2,True,L,-1.0450934393527316,100,0.0,100,0,-1.0450934393527316,
M1,193,nominal,M1_nominal_0193,B,M3,True,R,-0.8911273225846814,100,0.02,98,2,-0.8992553119969088,-0.49285584138554145
M1,193,nominal,M1_nominal_0193,B,M3,True,L,-1.0501805541951599,100,0.0,100,0,-1.0501805541951599,
M1,194,nominal,M1_nominal_0194,B,M1,True,R,-1.2321215179768488,100,0.0,100,0,-1.2321215179768488,
M1,194,nominal,M1_nominal_0194,B,M1,True,L,-1.0060379688060186,100,0.21,79,21,-1.1578747030197933,-0.4348426353351515
M1,194,nominal,M1_nominal_0194,B,M2,True,R,-1.2265960510465748,100,0.0,100,0,-1.2265960510465748,
M1,194,nominal,M1_nominal_0194,B,M2,True,L,-2.2039223967710844,100,0.21,79,21,-1.1732238955332936,-6.081311996665633
M1,194,nominal,M1_nominal_0194,B,M3,True,R,-1.2222759194180035,100,0.0,100,0,-1.2222759194180035,
M1,194,nominal,M1_nominal_0194,B,M3,True,L,-1.182110970412473,100,0.04,96,4,-1.2017143517828082,-0.7116298175244342
M1,195,nominal,M1_nominal_0195,B,M1,True,R,-1.3577809737841557,100,0.0,100,0,-1.3577809737841557,
M1,195,nominal,M1_nominal_0195,B,M1,True,L,-1.4445262167201542,100,0.01,99,1,-1.45019487100977,-0.8833294420481907
M1,195,nominal,M1_nominal_0195,B,M2,True,R,-1.3624066197829032,100,0.0,100,0,-1.3624066197829032,
M1,195,nominal,M1_nominal_0195,B,M2,True,L,-1.4441005046601765,100,0.01,99,1,-1.4498468329707304,-0.8752140019153393
M1,195,nominal,M1_nominal_0195,B,M3,True,R,-1.371249249991543,100,0.0,100,0,-1.371249249991543,
M1,195,nominal,M1_nominal_0195,B,M3,True,L,-1.4397426906863464,100,0.0,100,0,-1.4397426906863464,
M1,196,nominal,M1_nominal_0196,B,M1,True,R,-1.2832854128505446,100,0.0,100,0,-1.2832854128505446,
M1,196,nominal,M1_nominal_0196,B,M1,True,L,-1.1439699958811738,100,0.04,96,4,-1.1455029733677078,-1.107178536204359
M1,196,nominal,M1_nominal_0196,B,M2,True,R,-1.283293640728372,100,0.01,99,1,-1.289663382075608,-0.6526892473520054
M1,196,nominal,M1_nominal_0196,B,M2,True,L,-1.1422893221890924,100,0.02,98,2,-1.1459584195654118,-0.9625035507494522
M1,196,nominal,M1_nominal_0196,B,M3,True,R,-1.288712196995304,100,0.01,99,1,-1.292761467306722,-0.8878344361649371
M1,196,nominal,M1_nominal_0196,B,M3,True,L,-1.1452722533048378,100,0.0,100,0,-1.1452722533048378,
M1,197,nominal,M1_nominal_0197,B,M1,True,R,-1.4866624748023276,100,0.0,100,0,-1.4866624748023276,
M1,197,nominal,M1_nominal_0197,B,M1,True,L,-2.183797656889214,100,0.0,100,0,-2.183797656889214,
M1,197,nominal,M1_nominal_0197,B,M2,True,R,-1.4881638902711023,100,0.0,100,0,-1.4881638902711023,
M1,197,nominal,M1_nominal_0197,B,M2,True,L,-2.188969467452534,100,0.01,99,1,-2.1975594062518544,-1.3385655263198544
M1,197,nominal,M1_nominal_0197,B,M3,True,R,-1.4904034173536247,100,0.0,100,0,-1.4904034173536247,
M1,197,nominal,M1_nominal_0197,B,M3,True,L,-2.184006972080323,100,0.0,100,0,-2.184006972080323,
M1,198,nominal,M1_nominal_0198,B,M1,True,R,-0.7651905977171239,100,0.0,100,0,-0.7651905977171239,
M1,198,nominal,M1_nominal_0198,B,M1,True,L,-0.8058020045108395,100,0.0,100,0,-0.8058020045108395,
M1,198,nominal,M1_nominal_0198,B,M2,True,R,-0.7663127845780096,100,0.0,100,0,-0.7663127845780096,
M1,198,nominal,M1_nominal_0198,B,M2,True,L,-0.7988147900698409,100,0.0,100,0,-0.7988147900698409,
M1,198,nominal,M1_nominal_0198,B,M3,True,R,-0.764605953856493,100,0.0,100,0,-0.764605953856493,
M1,198,nominal,M1_nominal_0198,B,M3,True,L,-0.8048783719237877,100,0.0,100,0,-0.8048783719237877,
M1,199,nominal,M1_nominal_0199,B,M1,True,R,-1.320218940596071,100,0.0,100,0,-1.320218940596071,
M1,199,nominal,M1_nominal_0199,B,M1,True,L,-0.9784143223374072,100,0.22,78,22,-1.2579931626614984,0.012819747902552303
M1,199,nominal,M1_nominal_0199,B,M2,True,R,-1.3213120866091628,100,0.01,99,1,-1.324879114654335,-0.9681763101371511
M1,199,nominal,M1_nominal_0199,B,M2,True,L,-46.83255526632677,100,0.21,79,21,-1.2531599967167566,-218.29789937581205
M1,199,nominal,M1_nominal_0199,B,M3,True,R,-1.3275335456532804,100,0.0,100,0,-1.3275335456532804,
M1,199,nominal,M1_nominal_0199,B,M3,True,L,-2.21136630961692,100,0.07,93,7,-1.572639615975228,-10.6973066679994
M1,0,stress,M1_stress_0000,B,M1,True,R,-2.2810862474948954,100,0.48,52,48,-0.8592648377139439,-3.8213927747575926
M1,0,stress,M1_stress_0000,B,M1,True,L,-1.0222718069811807,100,0.0,100,0,-1.0222718069811807,
M1,0,stress,M1_stress_0000,B,M2,True,R,-46674.72555723924,100,0.53,47,53,-0.9502394576566846,-88064.6772541399
M1,0,stress,M1_stress_0000,B,M2,True,L,-1.084996855484426,100,0.0,100,0,-1.084996855484426,
M1,0,stress,M1_stress_0000,B,M3,True,R,-1.6897505653869687,100,0.46,54,46,-0.835153135574891,-2.692973635166365
M1,0,stress,M1_stress_0000,B,M3,True,L,-1.0007546282471136,100,0.0,100,0,-1.0007546282471136,
M1,1,stress,M1_stress_0001,B,M1,True,R,-6.444673806139871,100,0.55,45,55,-1.1376326977557465,-10.786798349363245
M1,1,stress,M1_stress_0001,B,M1,True,L,-1.6269398954969927,100,0.0,100,0,-1.6269398954969927,
M1,1,stress,M1_stress_0001,B,M2,True,R,-3873.8404032545686,100,0.55,45,55,-1.11995330773902,-7042.429862301977
M1,1,stress,M1_stress_0001,B,M2,True,L,-1.6249123524538394,100,0.0,100,0,-1.6249123524538394,
M1,1,stress,M1_stress_0001,B,M3,True,R,-0.9933326012812362,100,0.51,49,51,-1.069230699246581,-0.9204108993145327
M1,1,stress,M1_stress_0001,B,M3,True,L,-1.6280208794233075,100,0.0,100,0,-1.6280208794233075,
M1,2,stress,M1_stress_0002,B,M1,True,R,-1.5302407737915906,100,0.59,41,59,-0.5434891082949864,-2.2159495582892306
M1,2,stress,M1_stress_0002,B,M1,True,L,-0.7996706130204909,100,0.04,96,4,-0.790896667811196,-1.0102452980435637
M1,2,stress,M1_stress_0002,B,M2,True,R,-3898.817293031718,100,0.62,38,62,-0.6648120110805459,-6288.00752333469
M1,2,stress,M1_stress_0002,B,M2,True,L,-0.8004536344784703,100,0.0,100,0,-0.8004536344784703,
M1,2,stress,M1_stress_0002,B,M3,True,R,-0.4003078898695698,100,0.53,47,53,-0.4956842708600942,-0.31572883502891586
M1,2,stress,M1_stress_0002,B,M3,True,L,-0.7994722898041602,100,0.0,100,0,-0.7994722898041602,
M1,3,stress,M1_stress_0003,B,M1,True,R,-4.174727235366962,100,0.67,33,67,-1.0969780474742783,-5.690633551791716
M1,3,stress,M1_stress_0003,B,M1,True,L,-0.9721062741023055,100,0.0,100,0,-0.9721062741023055,
M1,3,stress,M1_stress_0003,B,M2,True,R,-165.41198462244353,100,0.74,26,74,-1.1179001418560768,-223.13693322373095
M1,3,stress,M1_stress_0003,B,M2,True,L,-0.9640967935329097,100,0.0,100,0,-0.9640967935329097,
M1,3,stress,M1_stress_0003,B,M3,True,R,-1.8883910721035024,100,0.56,44,56,-0.9834028618003348,-2.5994532373417054
M1,3,stress,M1_stress_0003,B,M3,True,L,-0.9691252718383498,100,0.0,100,0,-0.9691252718383498,
M1,4,stress,M1_stress_0004,B,M1,True,R,0.09107833204333012,100,0.0,100,0,0.09107833204333012,
M1,4,stress,M1_stress_0004,B,M1,True,L,0.16094252930505515,100,0.04,96,4,0.1456086698019635,0.5289551573792544
M1,4,stress,M1_stress_0004,B,M2,True,R,0.11261542925035112,100,0.0,100,0,0.11261542925035112,
M1,4,stress,M1_stress_0004,B,M2,True,L,0.1707116468300027,100,0.0,100,0,0.1707116468300027,
M1,4,stress,M1_stress_0004,B,M3,True,R,0.0942468288056438,100,0.0,100,0,0.0942468288056438,
M1,4,stress,M1_stress_0004,B,M3,True,L,0.16161857491011816,100,0.0,100,0,0.16161857491011816,
M1,5,stress,M1_stress_0005,B,M1,True,R,-0.6006255434041076,100,0.44,56,44,-0.856749018528161,-0.2746502114280396
M1,5,stress,M1_stress_0005,B,M1,True,L,-0.929487318619977,100,0.01,99,1,-0.9336879523270418,-0.5136245816205516
M1,5,stress,M1_stress_0005,B,M2,True,R,-10.52937125730116,100,0.44,56,44,-0.8371453485476048,-22.86493150480569
M1,5,stress,M1_stress_0005,B,M2,True,L,-0.9258624499413993,100,0.01,99,1,-0.9304294873302705,-0.4737257484431224
M1,5,stress,M1_stress_0005,B,M3,True,R,-0.6110066753782228,100,0.24,76,24,-0.6668457023053972,-0.43418309010883754
M1,5,stress,M1_stress_0005,B,M3,True,L,-0.9321645706266409,100,0.0,100,0,-0.9321645706266409,
M1,6,stress,M1_stress_0006,B,M1,True,R,-14.862257819678598,100,0.5,50,50,-0.8418680229664837,-28.88264761639071
M1,6,stress,M1_stress_0006,B,M1,True,L,-0.9491910420004279,100,0.0,100,0,-0.9491910420004279,
M1,6,stress,M1_stress_0006,B,M2,True,R,-75126.8887213563,100,0.54,46,54,-0.7520077779876301,-139123.22740329336
M1,6,stress,M1_stress_0006,B,M2,True,L,-1.1596573861496844,100,0.07,93,7,-0.9996985274333221,-3.2848250805242096
M1,6,stress,M1_stress_0006,B,M3,True,R,0.34410729886491703,100,0.47,53,47,-0.7640874154596148,1.5937736788478998
M1,6,stress,M1_stress_0006,B,M3,True,L,-0.956199216278838,100,0.0,100,0,-0.956199216278838,
M1,7,stress,M1_stress_0007,B,M1,True,R,-33.72089985958417,100,0.55,45,55,-1.1520532370735421,-60.36813800527469
M1,7,stress,M1_stress_0007,B,M1,True,L,-1.5112598672486055,100,0.0,100,0,-1.5112598672486055,
M1,7,stress,M1_stress_0007,B,M2,True,R,-129887.6082673021,100,0.63,37,63,-1.1172446934180456,-206170.15061391352
M1,7,stress,M1_stress_0007,B,M2,True,L,-1.5021790489877023,100,0.0,100,0,-1.5021790489877023,
M1,7,stress,M1_stress_0007,B,M3,True,R,-12.618774838078572,100,0.56,44,56,-1.139423243172481,-21.63826537693336
M1,7,stress,M1_stress_0007,B,M3,True,L,-1.5080301100355349,100,0.0,100,0,-1.5080301100355349,
M1,8,stress,M1_stress_0008,B,M1,True,R,-0.3211299633543013,100,0.44,56,44,-0.4923479541413882,-0.10321615689800878
M1,8,stress,M1_stress_0008,B,M1,True,L,-0.741640305364333,100,0.01,99,1,-0.7342532313917551,-1.4729606286495434
M1,8,stress,M1_stress_0008,B,M2,True,R,-12.76946179596957,100,0.45,55,45,-0.4964437032820809,-27.769817242587614
M1,8,stress,M1_stress_0008,B,M2,True,L,-0.7448352303730199,100,0.0,100,0,-0.7448352303730199,
M1,8,stress,M1_stress_0008,B,M3,True,R,-0.4946743627685234,100,0.37,63,37,-0.5045493623130107,-0.47786017435493694
M1,8,stress,M1_stress_0008,B,M3,True,L,-0.7404630768171997,100,0.0,100,0,-0.7404630768171997,
M1,9,stress,M1_stress_0009,B,M1,True,R,-0.7602803306613876,100,0.44,56,44,-0.9148183052789493,-0.5635956356935814
M1,9,stress,M1_stress_0009,B,M1,True,L,-0.9554392970012279,100,0.0,100,0,-0.9554392970012279,
M1,9,stress,M1_stress_0009,B,M2,True,R,-5.849386165805507,100,0.48,52,48,-0.9702538570042366,-11.135112833673551
M1,9,stress,M1_stress_0009,B,M2,True,L,-0.9574763253625909,100,0.0,100,0,-0.9574763253625909,
M1,9,stress,M1_stress_0009,B,M3,True,R,-0.6948854849036923,100,0.29,71,29,-0.8104709723519572,-0.41190032597862924
M1,9,stress,M1_stress_0009,B,M3,True,L,-0.9573900233158245,100,0.0,100,0,-0.9573900233158245,
M1,10,stress,M1_stress_0010,B,M1,True,R,0.2534407324718406,100,0.0,100,0,0.2534407324718406,
M1,10,stress,M1_stress_0010,B,M1,True,L,0.20456314980793497,100,0.02,98,2,0.19288916954313062,0.7765881827833485
M1,10,stress,M1_stress_0010,B,M2,True,R,0.24515622171914925,100,0.0,100,0,0.24515622171914925,
M1,10,stress,M1_stress_0010,B,M2,True,L,0.20209473852891344,100,0.0,100,0,0.20209473852891344,
M1,10,stress,M1_stress_0010,B,M3,True,R,0.2529270902423412,100,0.0,100,0,0.2529270902423412,
M1,10,stress,M1_stress_0010,B,M3,True,L,0.20570010250220874,100,0.0,100,0,0.20570010250220874,
M1,11,stress,M1_stress_0011,B,M1,True,R,-1.2726372289854888,100,0.52,48,52,-0.5841223775426809,-1.9081893995480803
M1,11,stress,M1_stress_0011,B,M1,True,L,-0.8539889691230625,100,0.0,100,0,-0.8539889691230625,
M1,11,stress,M1_stress_0011,B,M2,True,R,-151.2454796643197,100,0.49,51,49,-0.5481596050132977,-308.0937107464549
M1,11,stress,M1_stress_0011,B,M2,True,L,-0.8621377588302478,100,0.0,100,0,-0.8621377588302478,
M1,11,stress,M1_stress_0011,B,M3,True,R,-0.23953097716069952,100,0.4,60,40,-0.5358280883810268,0.20491468966979154
M1,11,stress,M1_stress_0011,B,M3,True,L,-0.8741495881198783,100,0.0,100,0,-0.8741495881198783,
M1,12,stress,M1_stress_0012,B,M1,True,R,-61.782970461385574,100,0.52,48,52,-0.7366260174286943,-118.13344225580732
M1,12,stress,M1_stress_0012,B,M1,True,L,-1.0233045443438131,100,0.0,100,0,-1.0233045443438131,
M1,12,stress,M1_stress_0012,B,M2,True,R,-935602.8583665602,100,0.55,45,55,-0.7456449032705705,-1701095.4960479161
M1,12,stress,M1_stress_0012,B,M2,True,L,-1.025253807408668,100,0.0,100,0,-1.025253807408668,
M1,12,stress,M1_stress_0012,B,M3,True,R,-13.05853791357174,100,0.53,47,53,-0.6922805315710627,-24.024841629685547
M1,12,stress,M1_stress_0012,B,M3,True,L,-1.0264684594588254,100,0.0,100,0,-1.0264684594588254,
